switch_e,switch_c,host,connection,interval,link,hop,time,avgSentMsg,avgSentByte,secMaxSendMsg,secMaxSendByte,avgRecvMsg,avgRecvByte,secMaxRecvMsg,secMaxRecvByte
2,48,16,21,3,65,50,84.1,311.06,42.93,15159,2046.19,86.05,12.21,758,131.17
2,48,16,55,9,65,50,519.6,137.48,18.03,38979,5254.51,41.87,4.86,450,74.05
2,60,20,32,4,81,62,153.2,238.62,37.93,16012,2975.81,87.2,11.68,929,139.71
2,60,20,74,6,81,62,472.9,229.01,30.43,63411,8568.47,59.03,7,679,113.76
2,10,14,18,6,25,12,123.3,52.3,7.57,2885,410.53,20.84,2.95,375,61.27
2,10,14,45,10,25,12,466.4,30,4.36,3235,491.47,12.02,1.45,397,64.37
2,26,20,94,2,47,28,208.1,270.98,37.3,26278,3544.06,48.01,6.56,1036,170.02
2,33,16,35,4,50,35,159.6,184.25,25.91,16456,2310.8,51.88,7.1,1006,165.47
2,40,18,16,7,59,42,131.6,134.51,19.09,5203,794.14,57.15,7.74,504,75.88
2,53,20,22,9,74,55,221,153.07,21.33,14403,2104.08,67.27,8.71,715,129.47
2,53,20,57,10,74,55,595.4,142.53,18.78,23853,3289.8,49.2,5.73,695,113.05
2,53,20,100,5,74,55,530.6,237.26,31.71,68958,9297.13,53.48,6.43,976,146.78
1,0,3,9,0,3,1,13.7,15.47,2.38,64,9.55,6.5,1.04,37,5.49
2,17,10,12,6,28,19,88.2,75.77,10.56,3203,437.6,30.31,4.3,475,77.3
2,26,18,32,8,45,28,274.1,92.56,12.95,11992,1708.5,34.36,4.49,834,137.34
2,34,20,23,0,55,36,19.9,733.82,114.76,7114,1157.14,255.03,39.1,1208,198.02
2,34,20,36,6,55,36,235.2,139.35,19.75,16705,2413.19,45.95,6.11,1201,197.9
2,34,20,88,6,55,36,550.8,141.87,19.01,25068,3378.3,35.52,4.31,743,122.17
2,41,10,25,5,52,43,145.6,176.3,24.29,13179,1841.31,51.17,6.78,695,115.26
2,57,16,19,7,74,59,155.5,189.83,26.2,14072,1985.58,73.78,9.74,546,101.36
2,6,20,13,8,27,8,119.1,31.11,4.93,1062,175.64,16.64,2.41,280,45.33
2,6,20,36,3,27,8,123.7,56.77,8.76,3388,520.43,18.38,2.68,352,57.56
2,18,8,12,6,27,20,88,71.68,10.31,2836,426.47,30.05,4.17,400,65.16
2,32,16,5,8,49,34,58.4,124.71,18.52,1872,290.44,78.13,11.56,885,146.12
2,32,16,55,9,49,34,515.3,95.61,12.77,25660,3521.86,31.11,3.72,1036,170.51
2,43,18,17,7,62,45,139.7,167.29,23.19,11783,1620.54,61.22,8.38,585,101.43
2,43,18,55,5,62,45,298,193.72,26.45,33335,4591.55,50.97,6.44,635,111.09
2,61,20,27,1,82,63,53.5,493.94,82.48,13234,2510.36,142.13,20.73,558,104.22
2,61,20,40,3,82,63,145.8,366.08,51.38,23772,3337.73,91.69,12.47,945,142.12
2,61,20,67,10,82,63,697.8,160.68,20.93,57911,7821.08,53.93,6.16,1071,161.07
2,1,12,24,3,14,3,86.3,16.86,3.01,457,102.02,7.18,1.06,99,16.12
2,12,14,26,1,27,14,42.2,184.29,28.09,4322,660.48,50.81,7.77,476,77.71
2,12,14,45,6,27,14,286.9,48.92,7.38,4153,715.56,17.08,2.21,460,75
2,23,18,58,3,42,25,193.5,162.53,22.89,19470,2732.71,33.79,4.57,384,65.7
2,29,20,49,8,50,31,412.6,95.47,13.31,19293,2805.98,32.97,4.09,930,153.18
